curator_PersonName,curator_organization,curator_email,modification_date,addit_contact_person,addit_contact_email,project_id,dataset_id,data_class,header_row,time_series,gradient_study,experiments,meta_tbl,key_modified,merge_align,align_1,key_version,network,homog_date,L1,L1_level,L2,L2_level,L3,L3_level,IGSN,layer_top,layer_bot,oc_ex,oc_ex_method
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,M,landscape position,IECZM000C,10,20,0.125758355,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,M,landscape position,IECZM000D,20,30,0.144082687,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,M,landscape position,IECZM000E,30,40,0.119124424,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,M,landscape position,IECZM000F,40,50,0.13147619,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,M,landscape position,IECZM000G,50,60,0.14247619,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,M,landscape position,IECZM000I,70,80,0.116376812,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,M,landscape position,IECZM000J,80,90,0.120833333,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,M,landscape position,IECZM000M,110,120,0.158378378,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,M,landscape position,IECZM000T,168,180,0.082216867,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,T,landscape position,IECZM000W,0,10,0.212614555,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,T,landscape position,IECZM000X,10,20,0.124901961,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,T,landscape position,IECZM000Y,20,30,0.139118943,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,T,landscape position,IECZM000Z,30,40,0.127196468,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,T,landscape position,IECZM0010,40,50,0.138218263,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,T,landscape position,IECZM0011,50,60,0.103608018,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,T,landscape position,IECZM0012,60,70,0.119032967,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,T,landscape position,IECZM0013,70,80,0.098226164,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,T,landscape position,IECZM0014,80,90,0.091026786,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,T,landscape position,IECZM0015,90,100,0.089822222,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,T,landscape position,IECZM0016,100,110,0.104876957,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,T,landscape position,IECZM0017,110,120,0.153166287,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,SWL,site,T,landscape position,IECZM001M,50,60,0.080839161,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,SWL,site,T,landscape position,IECZM001Q,90,100,0.081218962,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,SWL,site,T,landscape position,IECZM001R,100,110,0.078284424,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,SWL,site,T,landscape position,IECZM001S,110,120,0.077447796,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,SWL,site,T,landscape position,IECZM001T,120,130,0.058571429,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,SWL,site,T,landscape position,IECZM001U,130,140,0.052318182,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,SWL,site,T,landscape position,IECZM001V,140,150,0.048758465,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,SWL,site,T,landscape position,IECZM001X,160,170,0.049517241,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,SWL,site,T,landscape position,IECZM001Z,180,190,0.092465116,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,SWL,site,T,landscape position,IECZM001G,0,10,0.199636364,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,SWL,site,T,landscape position,IECZM001H,10,20,0.142783505,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,SWL,site,T,landscape position,IECZM001I,20,25,0.129714286,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,SWL,site,T,landscape position,IECZM001J,25,30,0.138198614,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,SWL,site,T,landscape position,IECZM001K,30,40,0.101036036,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,SWL,site,T,landscape position,IECZM001L,40,50,0.080322581,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,SWL,site,T,landscape position,IECZM001O,70,80,0.076269663,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,SWL,site,T,landscape position,IECZM001W,150,160,0.036036446,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,SWL,site,T,landscape position,IECZM001Y,170,180,0.060705882,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,SWL,site,T,landscape position,IECZM001V,140,150,0.061870504,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,SWB,site,R,landscape position,IECZM0009,10,18,0.065285412,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,T,landscape position,IECZM0019,130,140,0.10199115,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,T,landscape position,IECZM001A,140,150,0.059247788,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,T,landscape position,IECZM001B,150,160,0.072977778,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,T,landscape position,IECZM001C,160,170,0.047192982,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,T,landscape position,IECZM001B,150,160,0.054675615,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,T,landscape position,IECZM001E,180,190,0.028400853,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,T,landscape position,IECZM001F,190,200,0.046113537,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,SWB,site,R,landscape position,IECZM009H,0,10,0.040483516,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,SWB,site,R,landscape position,IECZM009I,10,20,0.040833333,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,SWB,site,M,landscape position,IECZM009J,0,10,0.034804598,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,SWB,site,M,landscape position,IECZM009K,10,20,0.031990847,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,SWB,site,T,landscape position,IECZM009L,0,10,0.03427907,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,SWB,site,T,landscape position,IECZM009M,10,20,0.026431925,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NB,site,R,landscape position,IECZM009N,0,10,0.019107143,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NB,site,T,landscape position,IECZM009P,10,20,0.03492891,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NB,site,T,landscape position,IECZM009O,0,10,0.031100478,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,T,landscape position,IECZM00AA,30,40,0.075980149,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,T,landscape position,IECZM00AF,80,90,0.063476071,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,T,landscape position,IECZM00AD,60,70,0.066069652,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,T,landscape position,IECZM00A9,20,30,0.059694656,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,T,landscape position,IECZM00AJ,120,130,0.059800995,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,T,landscape position,IECZM00AM,150,160,0.038173302,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,T,landscape position,IECZM00AB,40,50,0.05443609,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,T,landscape position,IECZM00AG,90,100,0.055493671,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,T,landscape position,IECZM00AO,170,180,0.029478458,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,T,landscape position,IECZM00AN,160,170,0.037149533,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,T,landscape position,IECZM00AL,140,150,0.048926014,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,T,landscape position,IECZM00AH,100,110,0.056984925,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,T,landscape position,IECZM00A7,0,10,0.076958763,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,T,landscape position,IECZM00AI,110,120,0.051960298,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,T,landscape position,IECZM00AK,130,140,0.056009501,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,T,landscape position,IECZM00A8,10,20,0.05814433,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,T,landscape position,IECZM00AE,70,80,0.058550725,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,T,landscape position,IECZM00AP,180,190,0.037075472,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,T,landscape position,IECZM00AC,50,60,0.066231156,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,M,landscape position,IECZM009V,50,60,0.094193548,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,M,landscape position,IECZM009T,30,40,0.093915493,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,M,landscape position,IECZM009R,10,20,0.092829132,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,M,landscape position,IECZM00A1,110,120,0.112059701,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,M,landscape position,IECZM009S,20,30,0.086330532,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,M,landscape position,IECZM00A2,120,130,0.109723077,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,M,landscape position,IECZM009W,60,70,0.105345345,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,M,landscape position,IECZM009Q,0,10,0.115953757,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,M,landscape position,IECZM00A6,160,170,0.07787234,hot water
