"curator_PersonName","curator_organization","curator_email","modification_date","addit_contact_email","bibliographical_reference","project_id","dataset_id","data_class","time_series","gradient_study","experiments","meta_tbl","key_modified","merge_align","align_1","loc_comments","key_version","network","homog_date","L1","L1_level","L2","L2_level","L3","L3_level","IGSN","observation_date","layer_top","layer_bot","soil_moisture","enz_ag_wtd","enz_bg_wtd","enz_cb_wtd","enz_bx_wtd","enz_nag_wtd","enz_ap_wtd","enz_lap_wtd","enz_c_lnTrans","enz_n_lnTrans","enz_p_lnTrans"
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"LUQ","location","IC","site","T","landscape position","IECZM008D","1/10/2022",40,50,39.9,"2.89",2.15,1.38,2.27,9.87,195.58,1.63,2.501682,2.624952,5.275963
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"LUQ","location","IC","site","T","landscape position","IECZM008E","1/10/2022",50,60,38.3,"3.84",3.18,3.2,4.05,11.28,79.48,2.02,2.822927,2.747293,4.375537
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"LUQ","location","IC","site","T","landscape position","IECZM008F","1/10/2022",60,70,37.1,"3.94",3.64,3.07,4.16,9,22.83,1.7,2.848696,2.565043,3.128086
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"LUQ","location","IC","site","T","landscape position","IECZM008G","1/10/2022",70,80,31.4,"NA",7.25,8.25,6.22,14.59,26.97,0.69,3.336202,2.866642,3.294852
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"LUQ","location","IC","site","T","landscape position","IECZM008H","1/10/2022",80,90,28.5,"NA",6.29,6.68,5,15.14,21.7,0.43,3.19332,2.882767,3.077198
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"LUQ","location","IC","site","T","landscape position","IECZM008I","1/10/2022",90,100,29.1,"NA",4.87,5.31,2.54,5.91,17.65,2.06,2.950258,2.329729,2.870544
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"LUQ","location","IC","site","T","landscape position","IECZM008J","1/10/2022",100,110,46.1,"NA",7.46,8.04,3.57,8.76,23.27,2.66,3.23764,2.618516,3.147311
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"LUQ","location","IC","site","T","landscape position","IECZM008K","1/10/2022",110,120,40.1,"NA",8.28,9.26,5.51,9.62,24.89,3.64,3.38242,2.744621,3.214666
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"LUQ","location","IC","site","T","landscape position","IECZM008L","1/10/2022",120,124,40.7,"NA",7,8.17,3.39,9.1,24.48,1.47,3.217156,2.554628,3.198013
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","H","site","M","landscape position","IECZM003O","11/14/2021",0,10,7.5,"1.82",9.96,-0.28,2.53,47.18,53.67,3.01,2.923259,3.960669,3.982849
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","H","site","M","landscape position","IECZM003P","11/14/2021",10,20,10,"1.26",6.03,-0.27,2.13,34.32,50.77,1.98,2.659439,3.653182,3.927309
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","H","site","M","landscape position","IECZM003Q","11/14/2021",20,24,10.1,"6.11",9.38,2.27,4.59,17.15,65.96,0.91,3.119562,3.013546,4.18911
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","H","site","M","landscape position","IECZM003R","11/14/2021",24,30,11.5,"0.66",8.35,0.86,3.05,30.09,65.84,0.39,2.926475,3.489896,4.187216
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","H","site","M","landscape position","IECZM003S","11/14/2021",30,40,12.7,"1.5",8.3,0.79,2.86,24.83,44.16,0.77,2.910275,3.328853,3.787736
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","H","site","M","landscape position","IECZM003T","11/14/2021",40,50,11.9,"2.16",8.11,2.9,4.13,33.41,35.8,0.67,3.069958,3.59395,3.57784
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","H","site","M","landscape position","IECZM003U","11/14/2021",50,60,10.9,"3.05",6.79,1.21,4.24,12.94,41.65,0.84,2.925611,2.777666,3.729397
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","H","site","M","landscape position","IECZM003V","11/14/2021",60,63,9,"3.07",5.77,1.02,3.27,10.96,35.45,-0.09,2.801287,2.57768,3.568202
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","H","site","M","landscape position","IECZM003W","11/14/2021",63,70,8.4,"0.7",6.74,-0.18,1.83,47.3,25.07,1.23,2.693748,3.928489,3.221726
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","H","site","M","landscape position","IECZM003X","11/14/2021",70,80,5.8,"2.47",2.61,0.49,1.8,13.68,18.85,0.02,2.424321,2.77266,2.936475
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","H","site","M","landscape position","IECZM003Y","11/14/2021",80,90,6.4,"1.01",1.99,0.52,0.95,32.25,15.88,-0.92,2.288483,3.515312,2.765068
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","H","site","M","landscape position","IECZM003Z","11/14/2021",90,100,7.7,"1.3",2.45,0.03,0.62,36.72,15.79,0.48,2.251782,3.676259,2.759122
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","H","site","M","landscape position","IECZM0040","11/14/2021",100,110,7.3,"1.23",1.6,0.35,0.86,25.54,14.21,-0.1,2.220111,3.322806,2.653803
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","H","site","M","landscape position","IECZM0041","11/14/2021",110,120,6.9,"1.02",1.14,-0.24,0.4,24.07,10.81,-0.41,2.041641,3.256346,2.380234
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","H","site","M","landscape position","IECZM0042","11/14/2021",120,130,6.8,"1.26",0.13,-0.68,0.78,25.09,9.81,-2.44,1.891394,3.216924,2.283415
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","H","site","M","landscape position","IECZM0043","11/14/2021",130,140,5.4,"1.78",1.38,0.75,1.18,25.48,10.05,-1.31,2.273341,3.276125,2.307438
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","H","site","R","landscape position","IECZM0044","11/14/2021",0,10,7.6,"3.12",24,2.01,2.45,86.52,111.02,2.64,3.55109,4.515874,4.70974
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","H","site","R","landscape position","IECZM0045","11/14/2021",10,13,7.6,"2.92",17.3,3.61,6.35,14.16,71.61,2.36,3.516348,2.935045,4.271299
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","H","site","R","landscape position","IECZM0046","11/14/2021",13,20,11,"2.55",11.62,2.6,4.3,14.1,82.31,1.38,3.215896,2.878151,4.410461
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","H","site","R","landscape position","IECZM0047","11/14/2021",20,30,60.1,"4.73",19.52,3.78,6.9,24.62,145.47,0.86,3.599827,3.324226,4.979972
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","H","site","R","landscape position","IECZM0048","11/14/2021",30,40,24.4,"3.83",10.82,1.77,3.96,14.14,82.65,1.2,3.133074,2.87017,4.414584
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","H","site","R","landscape position","IECZM0049","11/14/2021",40,50,23.5,"2.69",8.64,1.09,2.81,12.76,63.4,0.3,2.941286,2.732179,4.149533
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","H","site","R","landscape position","IECZM004A","11/14/2021",50,60,22.5,"3.23",8.7,1.52,2.94,11.83,80.83,0.29,2.973601,2.668509,4.39236
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","H","site","R","landscape position","IECZM004B","11/14/2021",60,70,22.6,"3.06",8.46,1.62,3.11,9.99,55.33,-0.39,2.975204,2.476221,4.013356
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","H","site","R","landscape position","IECZM004C","11/14/2021",70,80,21.5,"3.09",4.7,0.79,2.42,10.29,43.4,0.45,2.661426,2.568705,3.770376
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","H","site","R","landscape position","IECZM004D","11/14/2021",80,85,24.7,"0.87",3.12,-1.88,-0.86,7.9,53.93,-2.15,1.913621,2.086241,3.987771
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","H","site","R","landscape position","IECZM004E","11/14/2021",85,90,23.6,"3.18",4.84,1.4,2.79,10.65,49.57,0.26,2.736572,2.58025,3.903289
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","H","site","R","landscape position","IECZM004F","11/14/2021",90,100,22,"2.53",4.76,0.7,1.91,10.45,54.46,-0.27,2.622474,2.523756,3.997457
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","H","site","R","landscape position","IECZM004G","11/14/2021",100,110,19.7,"2.3",3.87,0.49,1.34,4.08,62.55,-1.22,2.493001,1.641441,4.136008
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","H","site","R","landscape position","IECZM004H","11/14/2021",110,120,18.7,"1.71",2.54,-0.29,0.69,7.67,40.62,0.43,2.234466,2.341607,3.704167
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","H","site","R","landscape position","IECZM004I","11/14/2021",120,130,8.4,"2",1.84,0.43,1.53,6.87,19.48,0.18,2.322593,2.234819,2.969134
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","H","site","R","landscape position","IECZM004J","11/14/2021",130,140,9,"2.11",1.91,0.26,1.02,7.77,13.97,-0.39,2.260876,2.270314,2.637184
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","H","site","R","landscape position","IECZM004K","11/14/2021",140,150,8.3,"1.29",1.89,-0.02,0.42,7.43,15.37,0.1,2.162646,2.285083,2.732287
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","H","site","R","landscape position","IECZM004L","11/14/2021",150,160,6.8,"2.1",1.48,0.39,0.86,7.22,11.05,-0.08,2.212188,2.245262,2.402363
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","H","site","R","landscape position","IECZM004M","11/14/2021",160,170,4.8,"1.59",0.11,-0.25,0.61,7.16,9.91,0.27,1.927108,2.276099,2.293983
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","H","site","R","landscape position","IECZM004N","11/14/2021",170,180,5.7,"2.26",1.15,0.86,1.59,7.14,11.07,-0.27,2.302241,2.216119,2.404199
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","H","site","R","landscape position","IECZM004O","11/14/2021",180,190,6.3,"2.02",0.49,-0.14,0.58,7.22,10.68,-0.63,1.991274,2.184356,2.368087
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","H","site","R","landscape position","IECZM004P","11/14/2021",190,200,6.1,"1.16",0.72,0.31,0.8,21.74,10.07,0.26,2.107429,3.190241,2.309484
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","P","site","M","landscape position","IECZM004Q","11/14/2021",0,10,8.4,"3.14",30.82,7.63,7.33,64.13,83.38,2.76,3.954728,4.236811,4.423409
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","P","site","M","landscape position","IECZM004R","11/14/2021",10,20,10.4,"0.76",18.67,3.91,4.34,54.8,87.96,1.51,3.50613,4.070935,4.476881
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","P","site","M","landscape position","IECZM004S","11/14/2021",20,30,14.8,"2.48",12.01,1.14,3.15,40.09,76.27,2.28,3.122415,3.799232,4.334226
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","P","site","M","landscape position","IECZM004T","11/14/2021",30,40,11.6,"3.6",6.86,1.72,3.61,11.75,39.7,0.67,2.922449,2.689067,3.681238
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","P","site","M","landscape position","IECZM004U","11/14/2021",40,50,11.6,"2.51",5.85,0.25,2.66,12.57,39.84,0.45,2.719104,2.729195,3.684964
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","P","site","M","landscape position","IECZM004V","11/14/2021",50,60,12.5,"0.75",2.33,-0.12,0.75,23.4,24.56,-0.73,2.236201,3.217732,3.201277
